barcode;dateaccessioned;booksellerid;homebranch;price;replacementprice;itemcallnumber;holdingbranch;title;author;isbn
4085;2018-08-07;;FING;;;11;FING;"Física: :";"Gettys, W. Edward";8476156359
4086;2018-08-07;;FING;;;11;FING;"Física: :";"Gettys, W. Edward";8476156359
4087;2018-08-07;;FING;;;11;FING;"Física: :";"Gettys, W. Edward";8476156359
4088;2018-08-07;;FING;;;11;FING;"Física: :";"Gettys, W. Edward";8476156359
143;2018-08-07;;FING;;;11;FING;Física.;"Sears, Francis W.";8403202601
861;2018-08-07;;FING;;;11;FING;Física.;"Sears, Francis W.";8403202601
862;2018-08-07;;FING;;;11;FING;Física.;"Sears, Francis W.";8403202601
863;2018-08-07;;FING;;;11;FING;Física.;"Sears, Francis W.";8403202601
2657;2018-08-07;;FING;;;11;FING;"Física universitaria.";"Sears, Francis W.";0201640139
2658;2018-08-07;;FING;;;11;FING;"Física universitaria.";"Sears, Francis W.";0201640139
2818;2018-08-07;;FING;;;11;FING;"Física universitaria.";"Sears, Francis W.";0201640139
3418;2018-08-07;;FING;;;11;FING;"Física :";"Serway, Raymond A.";9701012968
3590;2018-08-07;;FING;;;11;FING;"Física :";"Serway, Raymond A.";9701012968
3591;2018-08-07;;FING;;;11;FING;"Física :";"Serway, Raymond A.";9701012968
3623;2018-08-07;;FING;;;11;FING;"Física :";"Serway, Raymond A.";9701012968
3624;2018-08-07;;FING;;;11;FING;"Física :";"Serway, Raymond A.";9701012968
3887;2018-08-07;;FING;;;11;FING;"Física :";"Serway, Raymond A.";9701012968
3888;2018-08-07;;FING;;;11;FING;"Física :";"Serway, Raymond A.";9701012968
3889;2018-08-07;;FING;;;11;FING;"Física :";"Serway, Raymond A.";9701012968
146;2018-08-07;;FING;;;11;FING;"Física: :";"Resnick, Robert";9682601673
147;2018-08-07;;FING;;;11;FING;"Física: :";"Resnick, Robert";9682601673
885;2018-08-07;;FING;;;11;FING;"Física: :";"Resnick, Robert";9682601673
886;2018-08-07;;FING;;;11;FING;"Física: :";"Resnick, Robert";9682601673
1085;2018-08-07;;FING;;;11;FING;"Física: :";"Resnick, Robert";9682601673
1087;2018-08-07;;FING;;;11;FING;"Física: :";"Resnick, Robert";9682601673
2517;2018-08-07;;FING;;;11;FING;"Física: :";"Resnick, Robert";9682601673
2595;2018-08-07;;FING;;;11;FING;"Física: :";"Resnick, Robert";9682612306
2597;2018-08-07;;FING;;;11;FING;"Física: :";"Resnick, Robert";9682612306
1227;2018-08-07;;FING;;;13;FING;Ondas.;"Bressan, Oscar J.";0827010435
167;2018-08-07;;FING;;;13;FING;Ondas.;"Bressan, Oscar J.";0827010435
1238;2018-08-07;;FING;;;13;FING;"Experimento,razonamiento y creación en Física.";"Cernuschi, Félix";0827014171
160;2018-08-07;;FING;;;13;FING;"Física de partículas.";"Saavedra, Igor";
1237;2018-08-07;;FING;;;13;FING;"Física de partículas.";"Saavedra, Igor";
1244;2018-08-07;;FING;;;13;FING;"Fundamentos de cristalografía física.";"Rodríguez Lara, Jaime";0827023162
170;2018-08-07;;FING;;;13;FING;"Fundamentos de cristalografía física.";"Rodríguez Lara, Jaime";0827023162
1236;2018-08-07;;FING;;;13;FING;"La estructura electrónica de los sólidos.";"Falicov, Leopoldo M.";0827010443
171;2018-08-07;;FING;;;13;FING;"La estructura electrónica de los sólidos.";"Falicov, Leopoldo M.";0827010443
4007;2018-08-07;;FING;;;13;FING;"La estructura electrónica de los sólidos.";"Falicov, Leopoldo M.";0827010443
1228;2018-08-07;;FING;;;13;FING;"Teoría estadística de fluídos simples en equilibrio.";"Rodríguez, Antonio Eduardo";082702696X
816;2018-08-07;;FING;;;13;FING;"Teoría estadística de fluídos simples en equilibrio.";"Rodríguez, Antonio Eduardo";082702696X
1239;2018-08-07;;FING;;;13;FING;Semiconductores.;"Bemski, George";0827010680
162;2018-08-07;;FING;;;13;FING;Semiconductores.;"Bemski, George";0827010680
159;2018-08-07;;FING;;;13;FING;"Panorama de la astronomía moderna.";"Cernuschi, Félix";
1235;2018-08-07;;FING;;;13;FING;"Panorama de la astronomía moderna.";"Cernuschi, Félix";
168;2018-08-07;;FING;;;13;FING;"Teoría estadística de la materia.";"Rodríguez, Antonio E.";
1242;2018-08-07;;FING;;;13;FING;"Teoría estadística de la materia.";"Rodríguez, Antonio E.";
1240;2018-08-07;;FING;;;13;FING;"Aceleradores de partículas.";"Alba Andrade, Fernando";0827015399
163;2018-08-07;;FING;;;13;FING;"Aceleradores de partículas.";"Alba Andrade, Fernando";0827015399
165;2018-08-07;;FING;;;13;FING;"La radiación cósmica.";"Mejía, Gastón R.";
1243;2018-08-07;;FING;;;13;FING;"Aplicaçoes da teoria de grupos na espectroscopia de raman e do infravermelho.";"Bristoti, Anildo";0827011261
169;2018-08-07;;FING;;;13;FING;"Aplicaçoes da teoria de grupos na espectroscopia de raman e do infravermelho.";"Bristoti, Anildo";0827011261
166;2018-08-07;;FING;;;13;FING;Astrofísica.;"Jaschek, Carlos";0827061900
1797;2018-08-07;;FING;;;15;FING;"Electromagnetic wave theory.";"Kong, Jin Au";0471522147
154;2018-08-07;;FING;;;15;FING;"Propagación y radiación de ondas electromagnéticas :";"Puliafito, Salvador";
2701;2018-08-07;;FING;;;46;FING;"Light scattering in magnetic solids.";"Cottam, Michael G.";0471817015
2530;2018-08-07;;FING;;;15;FING;"Impedancia acústica.";"Kohen, Elizabeth Mirna";9500612259
2523;2018-08-07;;FING;;;15;FING;"Teoría y problemas de acústica.";"Seto, William W.";
2521;2018-08-07;;FING;;;15;FING;"El ruido y su control.";"Behar, Alberto";
2529;2018-08-07;;FING;;;15;FING;"Fundamentals of optics.";"Jenkins, Francis A.";0070323305
2522;2018-08-07;;FING;;;15;FING;"Introduction to moderns optics.";"Fowles, Grant R.";0030894042
2474;2018-08-07;;FING;;;15;FING;Holographie.;"Françon, M.";2225811687
3461;2018-08-07;;FING;;;15;FING;"La teoría del concepto de la luz y del espacio.";"Ciocchi, Pedro N.";
3462;2018-08-07;;FING;;;15;FING;"La teoría del concepto de la luz y del espacio.";"Ciocchi, Pedro N.";
3463;2018-08-07;;FING;;;15;FING;"La teoría del concepto de la luz y del espacio.";"Ciocchi, Pedro N.";
3464;2018-08-07;;FING;;;15;FING;"La teoría del concepto de la luz y del espacio.";"Ciocchi, Pedro N.";
2729;2018-08-07;;FING;;;15;FING;Optica.;"Hecht, Eugene";0201028395
2489;2018-08-07;;FING;;;15;FING;"Fundamentos de física :";"Sears, Francis W.";
2645;2018-08-07;;FING;;;15;FING;Optica.;"Galloni, Ernesto E.";950908848X
3341;2018-08-07;;FING;;;13;FING;"Problemas física I.";"Signorini, Emilio";
3342;2018-08-07;;FING;;;13;FING;"Problemas física I.";"Signorini, Emilio";
3331;2018-08-07;;FING;;;15;FING;"Lentes gruesas.";"Varela, José Pedro";
3336;2018-08-07;;FING;;;15;FING;"Oscilaciones y ondas.Acústica. Optica-física.";"Signorini, Emilio";
3332;2018-08-07;;FING;;;15;FING;"Instrumentos ópticos.";"Signorini, Emilio";
3330;2018-08-07;;FING;;;15;FING;"Sistemas ópticos centrados :";"Signorini, Emilio";
3335;2018-08-07;;FING;;;15;FING;"Sistemas ópticos centrados :";"Signorini, Emilio";
3327;2018-08-07;;FING;;;15;FING;Optica-física.;"Signorini, Emilio";
3328;2018-08-07;;FING;;;15;FING;Optica-física.;"Signorini, Emilio";
616;2018-08-07;;FING;;;15;FING;"Teoría y problemas de electromagnetismo.";"Edminister, Joseph A.";9684510047
1454;2018-08-07;;FING;;;15;FING;"Fundamentos de electricidad y magnetismo.";"Kip, Arthur F.";9684510950
2433;2018-08-07;;FING;;;15;FING;"Fundamentos de física II :";"Sears, Francis W.";
2235;2018-08-07;;FING;;;15;FING;"Física :";"Alonso, Marcelo";9686630309
3041;2018-08-07;;FING;;;15;FING;"Electricidad y magnetismo.";"Purcell, Edward M.";842914319X
1440;2018-08-07;;FING;;;15;FING;Ondas.;"Crawford, Frank S.";"8429140239 | 8429140204"
2447;2018-08-07;;FING;;;13;FING;"Guía de estudio para el estudiante con problemas programados para complementar a Fundamentos de Física y Física parte I y II  Halliday-Resnick.";"Williams, Stanley";
4980;2018-08-07;;FING;;;13;FING;"Física general.";"Schaum, Daniel";9684229275
3334;2018-08-07;;FING;;;13;FING;"Problemas de física I: :";"Signorini, Emilio";
1366;2018-08-07;;FING;;;15;FING;"Física: :";"Alonso, Marcelo";"9686630023 | 9686630007"
1367;2018-08-07;;FING;;;15;FING;"Física: :";"Alonso, Marcelo";"9686630023 | 9686630007"
1368;2018-08-07;;FING;;;15;FING;"Física: :";"Alonso, Marcelo";"9686630023 | 9686630007"
3359;2018-08-07;;FING;;;15;FING;"Física: :";"Alonso, Marcelo";0201002809
1379;2018-08-07;;FING;;;46;FING;"Física: :";"Alonso, Marcelo";"9686630031 | 9686630007"
3360;2018-08-07;;FING;;;46;FING;"Física: :";"Alonso, Marcelo";0201002817
3361;2018-08-07;;FING;;;46;FING;"Física: :";"Alonso, Marcelo";0201002817
150;2018-08-07;;FING;;;15;FING;"Física: :";"Halliday, David";9682603242
860;2018-08-07;;FING;;;15;FING;"Física: :";"Halliday, David";9682603242
3368;2018-08-07;;FING;;;15;FING;"Física: :";"Halliday, David";"9682612551 | 9682606632"
3369;2018-08-07;;FING;;;15;FING;"Física: :";"Halliday, David";"9682612551 | 9682606632"
3370;2018-08-07;;FING;;;15;FING;"Física: :";"Halliday, David";"9682612551 | 9682606632"
2441;2018-08-07;;FING;;;15;FING;"Elementos de óptica instrumental.";"Troncoso, Silverio R.";
419;2018-08-07;;FING;;;15;FING;Física.;"Tipler, Paul A.";"8429141847 | 8429141774"
420;2018-08-07;;FING;;;15;FING;Física.;"Tipler, Paul A.";"8429141847 | 8429141774"
421;2018-08-07;;FING;;;15;FING;Física.;"Tipler, Paul A.";"8429141847 | 8429141774"
890;2018-08-07;;FING;;;15;FING;Física.;"Tipler, Paul A.";"8429141847 | 8429141774"
1947;2018-08-07;;FING;;;15;FING;"Física: :";"Tipler, Paul A.";"8429143572 | 8429143556"
3419;2018-08-07;;FING;;;15;FING;"Física: :";"Serway, Raymond A.";9701012976
3420;2018-08-07;;FING;;;15;FING;"Física: :";"Serway, Raymond A.";9701012976
3941;2018-08-07;;FING;;;15;FING;"Física: :";"Serway, Raymond A.";9701012976
3942;2018-08-07;;FING;;;15;FING;"Física: :";"Serway, Raymond A.";9701012976
3943;2018-08-07;;FING;;;15;FING;"Física: :";"Serway, Raymond A.";9701012976
3944;2018-08-07;;FING;;;15;FING;"Física: :";"Serway, Raymond A.";9701012976
3313;2018-08-07;;FING;;;11;FING;"Curso de física: :";"Watson, W.";
3325;2018-08-07;;FING;;;13;FING;"Prácticas de física.";"Watson, W.";
3329;2018-08-07;;FING;;;13;FING;"Problemas de física: :";"Henderson, William D.";
3397;2018-08-07;;FING;;;13;FING;"Física general.";"Bueche, Frederick J.";9684227957
3398;2018-08-07;;FING;;;13;FING;"Física general.";"Bueche, Frederick J.";9684227957
1177;2018-08-07;;FING;;;13;FING;"Sistema internacional de unidades. Su aplicación en el área de la salud.";"Bertello, Luis F.";
499;2018-08-07;;FING;;;13;FING;"Introducción a las mediciones de laboratorio.";"Maiztegui, Alberto P.";
648;2018-08-07;;FING;;;13;FING;"Introducción a las mediciones de laboratorio.";"Maiztegui, Alberto P.";
658;2018-08-07;;FING;;;13;FING;"Introducción a las mediciones de laboratorio.";"Maiztegui, Alberto P.";
659;2018-08-07;;FING;;;13;FING;"Introducción a las mediciones de laboratorio.";"Maiztegui, Alberto P.";
2475;2018-08-07;;FING;;;13;FING;"Introducción a las mediciones de laboratorio.";"Maiztegui, Alberto P.";
975;2018-08-07;;FING;;;46;FING;"Física moderna.";"Tipler, Paul A.";8429141863
2847;2018-08-07;;FING;;;46;FING;"Física electrónica.";"Hemenway, Curtis L.";
1533;2018-08-07;;FING;;;10;FING;"Física y biofísica: radiaciones.";"Dutreix, J.";8472880338
141;2018-08-07;;FING;;;13;FING;"Trabajos prácticos de física.";"Fernandez, José S.";
2246;2018-08-07;;FING;;;13;FING;"Material didáctico de bajo costo. Módulo de física: :";"Corujo, Jacinto";
2444;2018-08-07;;FING;;;13;FING;"Material didáctico de bajo costo. Módulo de física: :";"Corujo, Jacinto";
2445;2018-08-07;;FING;;;13;FING;"Material didáctico de bajo costo. Módulo de física: :";"Corujo, Jacinto";
3192;2018-08-07;;FING;;;13;FING;"Módulos de física: :";"Carpio, Agustín";9506980276
3255;2018-08-07;;FING;;;13;FING;"Módulos de física :";"Carpio, Agustín";9506980330
1618;2018-08-07;;FING;;;13;FING;"El taller de física: :";"Frascino, Agustín J.";
2446;2018-08-07;;FING;;;13;FING;"<catorce=14> Módulos sobre electromagnetismo.";"Frascino, Agustin J.";
2696;2018-08-07;;FING;;;13;FING;Física.;;
2691;2018-08-07;;FING;;;13;FING;Phywe.;;
2113;2018-08-07;;FING;;;13;FING;"Calorímetro de las mezclas.";"González, Eduardo";
2114;2018-08-07;;FING;;;13;FING;"Termómetro de gas a presión constante.";;
2115;2018-08-07;;FING;;;13;FING;"Campos eléctricos.";;
4195;2018-08-07;;FING;;;35;FING;"Mecánica de fluídos.";"Shames, Irving H.";9586002462
4196;2018-08-07;;FING;;;35;FING;"Mecánica de fluídos.";"Shames, Irving H.";9586002462
2416;2018-08-07;;FING;;;35;FING;"Mecánica de fluídos.";"White, Frank M.";9684515812
2619;2018-08-07;;FING;;;35;FING;"Mecánica de fluídos.";"White, Frank M.";9684515812
3876;2018-08-07;;FING;;;35;FING;"Mecánica de fluídos.";"White, Frank M.";9684515812
3877;2018-08-07;;FING;;;35;FING;"Mecánica de fluídos.";"White, Frank M.";9684515812
3878;2018-08-07;;FING;;;35;FING;"Mecánica de fluídos.";"White, Frank M.";9684515812
786;2018-08-07;;FING;;;35;FING;"Mecánica de los fluídos.";"Streeter, Victor L.";9684518412
1679;2018-08-07;;FING;;;35;FING;"Mecánica de los fluídos.";"Streeter, Victor L.";9684518412
2667;2018-08-07;;FING;;;35;FING;"Mecánica de los fluídos.";"Streeter, Victor L.";9684518412
2304;2018-08-07;;FING;;;35;FING;"Mecánica de fluidos y máquinas hidráulicas.";"Mataix, Claudio";9686034293
695;2018-08-07;;FING;;;35;FING;"Teoría y problemas de dinámica de fluidos.";"Hughes, William F.";
803;2018-08-07;;FING;;;35;FING;"Teoría y problemas de dinámica de fluidos.";"Hughes, William F.";
2969;2018-08-07;;FING;;;35;FING;"Teoría y problemas de dinámica de fluidos.";"Hughes, William F.";
918;2018-08-07;;FING;;;35;FING;"Introducción a la mecánica de los fluidos.";"John, James E. A.";0134876296
3307;2018-08-07;;FING;;;35;FING;"Flujo de fluídos para ingenieros químicos.";"Holland, F. A.";
2782;2018-08-07;;FING;;;6;FING;"Temas básicos de química.";"Morcillo, J.";8420503827
L474;2018-08-07;;FING;;;36;FING;"Curso de bombas :";"Casella, E.";
2968;2018-08-07;;FING;;;33;FING;"Teoría y problemas de termodinámica.";"Abbott, Michael M.";
1498;2018-08-07;;FING;;;33;FING;"Curso de termodinámica :";"Facorro Ruiz, Lorenzo A.";9509000043
4455;2018-08-07;;FING;;;33;FING;"Problemas de termodinámica.";"Diez García";9509088110
4456;2018-08-07;;FING;;;33;FING;"Problemas de termodinámica.";"Diez García";9509088110
3608;2018-08-07;;FING;;;33;FING;Termodinámica.;"Faires, Virgil Moring";9681839439
3609;2018-08-07;;FING;;;33;FING;Termodinámica.;"Faires, Virgil Moring";9681839439
3873;2018-08-07;;FING;;;33;FING;Termodinámica.;"Faires, Virgil Moring";9681839439
3872;2018-08-07;;FING;;;33;FING;Termodinámica.;"Faires, Virgil Moring";9681839439
3871;2018-08-07;;FING;;;33;FING;Termodinámica.;"Faires, Virgil Moring";9681839439
2966;2018-08-07;;FING;;;33;FING;"Elements of classical thermodynamics :";"Pippard, A.B.";0521091012
2965;2018-08-07;;FING;;;33;FING;"Las altas temperaturas.";"Lachnitt, Jacques";
2229;2018-08-07;;FING;;;A5;FING;"Pequeño manual de mediciones, control y automación de procesos industriales y termotécnicos.";;8423703460
1690;2018-08-07;;FING;;;33;FING;"Termodinámica técnica.";"García, Carlos A.";9505530102
1598;2018-08-07;;FING;;;33;FING;"Heat transfer.";"Holman, Jack P.";0079093884
2663;2018-08-07;;FING;;;33;FING;"Elements of thermodynamics and heat transfer.";"Obert, Edward F.";0898740053
2715;2018-08-07;;FING;;;33;FING;"Basic heat transfer.";"Ösisik, M. Necati";0898749425
3355;2018-08-07;;FING;;;10;FING;Biofísica.;"Frumento, Antonio Sadi";848174073X
3356;2018-08-07;;FING;;;10;FING;Biofísica.;"Frumento, Antonio Sadi";848174073X
2099;2018-08-07;;FING;;;33;FING;"Calor y termodinámica.";"Zemansky, Mark W.";840320163X
1135;2018-08-07;;FING;;;33;FING;"Termodinámica técnica fundamental.";"Zemansky, Mark W.";
2084;2018-08-07;;FING;;;33;FING;"Mechanical engineering thermodynamics: :";"Plint, M.A.";0852642768
4583;2018-08-07;;FING;;;15;FING;"Física :";"Luzinch, J.";
3143;2018-08-07;;FING;;;10;FING;Biofísica.;"Frumento, Antonio Sadi";
140;2018-08-07;;FING;;;10;FING;Biofísica.;"Cicardo, Vicente H.";
651;2018-08-07;;FING;;;10;FING;Biofísica.;"Cicardo, Vicente H.";9505051611
808;2018-08-07;;FING;;;10;FING;Biofísica.;"Cicardo, Vicente H.";9505051611
1659;2018-08-07;;FING;;;10;FING;"Física para las ciencias de la vida.";"Cromer, Alan H.";842911808X
2531;2018-08-07;;FING;;;10;FING;"El caballo esférico :";"Grünfeld, Verónica";950912950X
1389;2018-08-07;;FING;;;10;FING;"Temas de biofísica :";"Parisi, Mario";
1390;2018-08-07;;FING;;;10;FING;"Temas de biofísica :";"Parisi, Mario";
1581;2018-08-07;;FING;;;10;FING;Biofísica.;"Volkenshtein, M.V.";
2618;2018-08-07;;FING;;;10;FING;"Física médica y biológica.";"Rémizov, A.N.";
1621;2018-08-07;;FING;;;10;FING;"Physiology and biophysics of the circulation :";"Burton, Alan C.";
1178;2018-08-07;;FING;;;10;FING;"Introducción a la biofísica del agua.";"Grigera, J.Raúl";
5050;2018-08-07;;FING;;;10;FING;"Introducción a la biofísica del agua.";"Grigera, J.Raúl";
854;2018-08-07;;FING;;;10;FING;"Biomécanique circulatoire.";"Comolet, Raymond";2225802785
2851;2018-08-07;;FING;;;10;FING;"The fluid mechanics of large blood vessels.";"Pedley, T.J.";0521226260
837;2018-08-07;;FING;;;10;FING;"Biodynamics :";"Fung, Y.C.";0387908676
824;2018-08-07;;FING;;;10;FING;"Biodynamics :";"Fung, Y.C.";0387908676
1817;2018-08-07;;FING;;;10;FING;"Nonequilibrium thermodynamics in biophysics.";"Katchalsky, A.";0674625501
814;2018-08-07;;FING;;;10;FING;"Blood flow in arteries.";"McDonald, Donald A.";
1503;2018-08-07;;FING;;;45;FING;"CRC Handbook of medical physics: :";"Waggener, Robert G.";0849305268
1505;2018-08-07;;FING;;;45;FING;"CRC Handbook of medical physics: :";"Waggener, Robert G.";0849305284
446;2018-08-07;;FING;;;12;FING;"Best y Taylor Bases fisiológicas de la práctica médica.";"West, John B.";9500601893
445;2018-08-07;;FING;;;12;FING;"Best y Taylor Bases fisiológicas de la práctica médica.";"West, John B.";9500601893
3417;2018-08-07;;FING;;;12;FING;"Best y Taylor Bases fisiológicas de la práctica médica.";"West, John B.";950060213X
1709;2018-08-07;;FING;;;12;FING;"Best y Taylor Bases fisiológicas de la práctica médica.";"West, John B.";950060213X
116;2018-08-07;;FING;;;12;FING;Fisiología.;"Selkurt, Ewald E.";9500201887
352;2018-08-07;;FING;;;12;FING;Fisiología.;"Selkurt, Ewald E.";9500201887
2413;2018-08-07;;FING;;;12;FING;Fisiología.;"Selkurt, Ewald E.";9500201887
2647;2018-08-07;;FING;;;12;FING;Fisiología.;"Selkurt, Ewald E.";9500201887
2650;2018-08-07;;FING;;;12;FING;Fisiología.;"Selkurt, Ewald E.";9500201887
2652;2018-08-07;;FING;;;12;FING;Fisiología.;"Selkurt, Ewald E.";9500201887
6309;2018-08-07;;FING;;;12;FING;Fisiología.;"Selkurt, Ewald E.";9500201887
455;2018-08-07;;FING;;;12;FING;"Fisiología humana.";"Houssay, Bernardo A.";9500200627
557;2018-08-07;;FING;;;10;FING;"Fisiología médica.";"Ganong, William F.";9684263821
558;2018-08-07;;FING;;;10;FING;"Fisiología médica.";"Ganong, William F.";9684263821
561;2018-08-07;;FING;;;10;FING;"Fisiología médica.";"Ganong, William F.";9684263821
564;2018-08-07;;FING;;;10;FING;"Fisiología médica.";"Ganong, William F.";9684263821
565;2018-08-07;;FING;;;10;FING;"Fisiología médica.";"Ganong, William F.";9684263821
567;2018-08-07;;FING;;;10;FING;"Fisiología médica.";"Ganong, William F.";9684263821
571;2018-08-07;;FING;;;10;FING;"Fisiología médica.";"Ganong, William F.";9684263821
566;2018-08-07;;FING;;;10;FING;"Fisiología médica.";"Ganong, William F.";9684263821
559;2018-08-07;;FING;;;10;FING;"Fisiología médica.";"Ganong, William F.";9684263821
119;2018-08-07;;FING;;;10;FING;Fisiología.;"Berne, Robert M.";9500601877
441;2018-08-07;;FING;;;10;FING;Fisiología.;"Berne, Robert M.";9500601877
2653;2018-08-07;;FING;;;10;FING;Fisiología.;"Berne, Robert M.";9500601877
2846;2018-08-07;;FING;;;10;FING;Fisiología.;"Berne, Robert M.";9500601877
1526;2018-08-07;;FING;;;12;FING;"Prácticas de fisiología.";"Segura Cardona, Ramón";8434527200
112;2018-08-07;;FING;;;12;FING;"Fisiología humana.";"Houssay, Bernardo A.";
1369;2018-08-07;;FING;;;10;FING;"Fisiología humana de Bernardo Houssay :";"Cingolani, Horacio E.";"9500202654 | 9500202646"
1168;2018-08-07;;FING;;;10;FING;"Fisiología humana de Bernardo Houssay :";"Cingolani, Horacio E.";"9500202654 | 9500202646"
3596;2018-08-07;;FING;;;10;FING;"Fisiología humana de Bernardo Houssay :";"Cingolani, Horacio E.";"9500202654 | 9500202646"
1371;2018-08-07;;FING;;;10;FING;"Fisiología humana de Bernardo Houssay :";"Cingolani, Horacio E.";"9500202662 | 9500202646"
3597;2018-08-07;;FING;;;10;FING;"Fisiología humana de Bernardo Houssay :";"Cingolani, Horacio E.";"9500202662 | 9500202646"
1372;2018-08-07;;FING;;;10;FING;"Fisiología humana de Bernardo Houssay :";"Cingolani, Horacio E.";"9500202662 | 9500202646"
1374;2018-08-07;;FING;;;10;FING;"Fisiología humana de Bernardo Houssay :";"Cingolani, Horacio E.";"9500202670 | 9500202646"
1170;2018-08-07;;FING;;;10;FING;"Fisiología humana de Bernardo Houssay :";"Cingolani, Horacio E.";"9500202670 | 9500202646"
3598;2018-08-07;;FING;;;10;FING;"Fisiología humana de Bernardo Houssay :";"Cingolani, Horacio E.";"9500202670 | 9500202646"
4569;2018-08-07;;FING;;;10;FING;"Fisiología humana de Bernardo Houssay :";"Cingolani, Horacio E.";"9500202670 | 9500202646"
1375;2018-08-07;;FING;;;10;FING;"Fisiología humana :";"Cingolani, Horacio E.";9500202689
1171;2018-08-07;;FING;;;10;FING;"Fisiología humana :";"Cingolani, Horacio E.";9500202689
3599;2018-08-07;;FING;;;10;FING;"Fisiología humana :";"Cingolani, Horacio E.";9500202689
113;2018-08-07;;FING;;;10;FING;"Fisiología médica.";"Ganong, William F.";9684262930
114;2018-08-07;;FING;;;10;FING;"Fisiología médica.";"Ganong, William F.";9684262930
115;2018-08-07;;FING;;;10;FING;"Fisiología médica.";"Ganong, William F.";9684262930
406;2018-08-07;;FING;;;10;FING;"Fisiología médica.";"Ganong, William F.";9684262930
407;2018-08-07;;FING;;;10;FING;"Fisiología médica.";"Ganong, William F.";9684262930
392;2018-08-07;;FING;;;12;FING;"Tratado de fisiología médica.";"Guyton, Arthur C.";9682508738
779;2018-08-07;;FING;;;12;FING;"Tratado de fisiología médica.";"Guyton, Arthur C.";9682508738
777;2018-08-07;;FING;;;12;FING;"Tratado de fisiología médica.";"Guyton, Arthur C.";9682508738
1536;2018-08-07;;FING;;;12;FING;"Anatomía y fisiología del sistema nervioso: :";"Guyton, Arthur C.";950060857X
1648;2018-08-07;;FING;;;12;FING;"Anatomía y fisiología del sistema nervioso: :";"Guyton, Arthur C.";950060857X
6077;2018-08-07;;FING;;;12;FING;"Anatomía y fisiología del sistema nervioso: :";"Guyton, Arthur C.";950060857X
1521;2018-08-07;;FING;;;12;FING;"Cuadernos de fisología articular :";"Kapandji, I.A.";8431101598
1637;2018-08-07;;FING;;;12;FING;"Cuadernos de fisiología articular :";"Kapandji, I.A.";8431104376
1638;2018-08-07;;FING;;;12;FING;"Cuadernos de fisiología articular :";"Kapandji, I.A.";8431101520
984;2018-08-07;;FING;;;12;FING;"Sistema Nervioso :";"Netter, Frank H.";"8434514427 | 8434514419"
555;2018-08-07;;FING;;;7;FING;"Patología estructural y funcional.";"Robbins, Stanley L.";9682513456
1652;2018-08-07;;FING;;;7;FING;"Patología :";"Rubin, Emanuel";9687157488
554;2018-08-07;;FING;;;7;FING;"Fisiopatología :";"Smith, Lloyd H.";9500619598
1011;2018-08-07;;FING;;;7;FING;"Fisiopatología clínica.";"Bevilacqua, Fernando";9500200090
1080;2018-08-07;;FING;;;7;FING;"Fisiopatología clínica.";"Bevilacqua, Fernando";9500200090
973;2018-08-07;;FING;;;7;FING;"Fisiopatología clínica.";"Bevilacqua, Fernando";9500200090
1573;2018-08-07;;FING;;;7;FING;"Fisiopatología :";"Smith, Lloyd H.";950061975X
4672;2018-08-07;;FING;;;7;FING;"Fisiopatología :";"Smith, Lloyd H.";950061975X
1414;2018-08-07;;FING;;;7;FING;"Urgencias médicas de Flint.";"Cain, Harvey D.";968251262X
2904;2018-08-07;;FING;;;7;FING;"Urgencias médicas de Flint.";"Cain, Harvey D.";968251262X
1415;2018-08-07;;FING;;;7;FING;"Medicina de urgencia :";"Wilkins, Earle W.";9500624257
1669;2018-08-07;;FING;;;7;FING;"Tratado de medicina crítica y terapia intensiva.";"Shoemaker, William C.";950061989X
828;2018-08-07;;FING;;;7;FING;"Monoclonal hybridoma antibodies: techniques and applications.";"Hurrell, John G. R.";0849365112
2896;2018-08-07;;FING;;;7;FING;"Cicloergometría en la práctica.";"Rost, R.";
790;2018-08-07;;FING;;;7;FING;"Medicina interna :";"Stein, Jay H.";"8434527553 | 8434527545"
789;2018-08-07;;FING;;;7;FING;"Medicina interna :";"Stein, Jay H.";"8434527561 | 8434527545"
1666;2018-08-07;;FING;;;7;FING;"Medicina interna :";"Stein, Jay H.";"8434522969 | 8434522950"
1667;2018-08-07;;FING;;;7;FING;"Medicina interna :";"Stein, Jay H.";"8434522977 | 8434522950"
1584;2018-08-07;;FING;;;7;FING;"CECIL Tratado de medicina interna :";"Wyngaarden, James B.";"9682514894 | 9682514495"
1585;2018-08-07;;FING;;;7;FING;"CECIL Tratado de medicina interna :";"Wyngaarden, James B.";"9682514894 | 9682514495"
1586;2018-08-07;;FING;;;7;FING;"CECIL Tratado de medicina interna :";"Wyndaarden, James B.";"9682514908 | 9682514495"
1587;2018-08-07;;FING;;;7;FING;"CECIL Tratado de medicina interna :";"Wyndaarden, James B.";"9682514908 | 9682514495"
2774;2018-08-07;;FING;;;7;FING;"Myocardical protection :";"Yellon, Derek M.";0881678651
2864;2018-08-07;;FING;;;26;FING;"Practical clinical enzimology :";"Wolf, Paul L.";0898741629
3248;2018-08-07;;FING;;;12;FING;Inmunología.;"Dlugovitzky, Diana G.";
3249;2018-08-07;;FING;;;12;FING;Inmunología.;"Dlugovitzky, Diana G.";
463;2018-08-07;;FING;;;7;FING;"Cataract :";"Zingirian, Mario";
