;Acceso Transabdominal al Retroperitoneo;Alberto Gómez Portilla;9788491106487;Panamericana;uner;;;
;Nutrición y Cáncer;Carlos A González Svatetz;9788498353112;Panamericana;uner;;;
;El Síndrome de Agotamiento Profesional en Oncología;Manuel González Barón,María Antonia Lacasta Reverte,Amalio Ordóñez Gallego;9788498356229;Panamericana;uner;;;
;Entrenamiento Deportivo;José María González Ravé / Carlos Pablos Abella / Fernando Navarro;9788498358568;Panamericana;uner;;;
;Medicina del Viajero;Miguel de Górgolas Hernández-Mora, José Manuel Ramos Rincón;9788498358643;Panamericana;uner;;;
;Cuidados Paliativos. Recomendaciones terapéuticas para Atención Primaria;Joaquín González Otero, Míldred Stablé Duharte;9788498359015;Panamericana;uner;;;
;Cirugía de la Columna Cervical;Rafael González Díaz,Heiko Koller;9788498359985;Panamericana;uner;;;
;Alteraciones del Habla en la Infancia;Jorge Nicolás González;9789500604710;Panamericana;uner;;;
;Ginecología de Gori;Jorge Gori y otros;9789500694919;Panamericana;uner;;;
;Psiquiatría Clínica;Carlos Gómez Restrepo,Martha Isabel Jordán Quintero,Guillermo Hernández Bayona,Alejandro Rojas Urrego,Hernán Santacruz Oleas,Miguel Uribe Restrepo;9789588443775;Panamericana;uner;;;
;Medicina de Urgencias;Isauro Ramón Gutiérrez Vázquez;9786078546107;Panamericana;uner;;;
;Anatomía Esencial para la Clínica;Santos Guzmán López,Rodrigo E. Elizondo-Omaña,Pablo Patricio Zárate Garza,Guillermo Jacobo Baca ;9786078546558;Panamericana;uner;;;
;La Fisiopatología como Base Fundamental del Diagnóstico Clínico;Isauro Ramón Gutiérrez Vázquez;9786079356323;Panamericana;uner;;;
;Manual de Diagnóstico y Terapéutica en Pediatría;Julio Guerrero-Fernández,Antonio Javier Cartón Sánchez,Ana Coral Barreda Bonis,Juan José Menéndez Suso,José Antonio Ruiz Domínguez;9788491101314;Panamericana;uner;;;
;Anestesia y Reanimación en Cirugía Torácica;Manuel Granell Gil;9788491101505;Panamericana;uner;;;
;Medicina fetal;Eduard Gratacos;9788491101987;Panamericana;uner;;;
;Algoritmos Terapéuticos en Dermatología Básica;Aurora Guerra,Elena González-Guerra;9788498354799;Panamericana;uner;;;
;Doppler en Medicina Fetal;Eduard Gratacos;9788498354850;Panamericana;uner;;;
;Convivir con los problemas capilares;Aurora Guerra;9788498355369;Panamericana;uner;;;
;Manual de Dermocosmética: El rostro;Aurora Guerra,Elena González-Guerra;9788498358780;Panamericana;uner;;;
;Endocrinología;Ben Greenstein,Diana Wood;9788498359640;Panamericana;uner;;;
;El Trastorno por Déficit de Atención (ADD-ADHD);Luis Óscar Gratch;9789500604727;Panamericana;uner;;;
;Anatomía Humana en Casos Clínicos;Santos Guzmán López,Rodrigo E. Elizondo-Omaña,Pablo Patricio Zárate Garza,Guillermo Jacobo Baca ;9786078546176;Panamericana;uner;;;
;Microbiología de los Alimentos;Miguel Ángel Hernández Urzúa;9786079356859;Panamericana;uner;;;
;Medicina Intensiva en el Enfermo Crítico;Alberto Hernández Martínez;9788491100416;Panamericana;uner;;;
;Manual de Epidemiología y Salud Pública para Grados en Ciencias de la Salud;"Ildefonso Hernández-Aguado; Blanca Lumbreras Lacarra";9788491101741;Panamericana;uner;;;
;Breviario de Ventilación Mecánica;Manuel Herrera Carranza;9788491101895;Panamericana;uner;;;
;Situaciones Clínicas en Anestesia y en Cuidados Críticos;Alberto Hernández Martínez;9788491104100;Panamericana;uner;;;
;Geriatría;María Herrera Abián;9788491106593;Panamericana;uner;;;
;Manual de Enfermedades Autoinflamatorias;José Hernández Rodríguez;9788491109150;Panamericana;uner;;;
;Tratamiento ortodóntico en el adulto;Julia Harfin;9789500604741;Panamericana;uner;;;
;Ortodoncia Lingual: Procedimientos y aplicación clínica;Julia Harfin y Augusto José Ureña Rodríguez;9789500604758;Panamericana;uner;;;
;Ganglio Centinela en Mastología;Gerardo Antonio Hernández Muñoz,Alfredo Carlos Barros,René A. Del Castillo;9789500605847;Panamericana;uner;;;
;100 Técnicas de Movilización con Impulso en Osteopatía;Andoni Jauregi Crespo, Eduardo Falcó Mola,A rantza Urberuaga Martínez;9788491100461;Panamericana;uner;;;
;Ecografía Musculoesquelética;Íñigo Iriarte Posse, Carles Pedret Carballido, Ramon Balius Matas, Luis Cerezal Pesquera;9788491104681;Panamericana;uner;;;
;International Trauma Life Support para Proveedores de los Servicios de Emergencias Médicas;ITLS - International Trauma Life Support,SEMES - Sociedad Española de Medicina de Urgencias y Emergencias,John E.Campbell,Antonio Requena Lopez;9788491105114;Panamericana;uner;;;
;Trastornos del Neurodesarrollo;Amaia Hervás, Natalia Maraver García;9788491107798;Panamericana;uner;;;
;Endocrinología;Antonino Jara Albarrán;9788498355420;Panamericana;uner;;;
;Biomecánica y bases neuromusculares de la actividad física y el deporte;Izquierdo;9788498356649;Panamericana;uner;;;
;Manual de Neurofisiología Clínica;Jorge Iriarte Franco, Julio Artieda González-Granda;9788498357059;Panamericana;uner;;;
;Ecografía en las Enfermedades del Tiroides;José Ignacio Jaén Díaz, Julia Sastre Marcos, Eugenio Cerezo López;9788498359916;Panamericana;uner;;;
;La voz patológica;María Cristina A. Jackson-Menaldi;9789500604765;Panamericana;uner;;;
;Urgencias en Pediatría;Alberto E. Iñón, Juan Vázquez Estévez;9789500606295;Panamericana;uner;;;
;Enfermedades Infecciosas en Pediatría;David Isaacs;9789500606516;Panamericana;uner;;;
;La voz normal y patológica;María Cristina A Jackson-Menaldi;9789500695954;Panamericana;uner;;;
;Manual práctico para el niño con dificultades en el aprendizaje;César Alberto Jáuregui Reina, Carlos Alberto Mora Ruiz, Diana Mayerly Carrillo Alarcón, Nathalie Oviedo Mosquera, Yuli Lenny Pabón Rodríguez, Ana Juliana Rodríguez Osorio;9789588443621;Panamericana;uner;;;
;Histología básica. Texto y Atlas;L.C. Junqueira, José Carneiro;9786078546534;Panamericana;uner;;;
;Órdenes de Tratamiento en Urgencias;Francisco Gabriel Jiménez Núñez;9788491108764;Panamericana;uner;;;
;Dermatología para Pediatras;Esperanza Jordá Cuevas, José María Martín Hernández;9788498356847;Panamericana;uner;;;
;Fisiología del ejercicio. Fundamentos;Víctor L. Katch, William D. McArdle, Frank I. Katch;9788498358971;Panamericana;uner;;;
;Nutriología Médica;Martha Kaufer-Horwitz, Ana Bertha Pérez-Lizaur, Pedro Arroyo;9786079356545;Panamericana;uner;;;
;Problemas de Química General;Issa Katime Amashta;9788498354560;Panamericana;uner;;;
;Tratado de Neurogastroenterología y Motilidad Digestiva;Gloria Lacima Vidal, Jordi Serra Pueyo, Miguel Mínguez Pérez, Anna Accarino Garaventa;9788498359183;Panamericana;uner;;;
;Fisiología del Deporte y el Ejercicio;W. Larry Kenney, Jack H. Wilmore, David L. Costill;9788498359206;Panamericana;uner;;;
;Ecografía Obstétrica;Diego Lerma Puertas;9788498359695;Panamericana;uner;;;
;Medicina Familiar y Práctica Ambulatoria. 3ª ed.;AA. VV.;9789500694926;Panamericana;uner;;;
;Periodontología Clínica e Implantología Odontológica;Jan Lindhe, Niklaus P. Lang;9789500695251;Panamericana;uner;;;
;Neuropsicología Humana;"Bryan Kolb; Ian Q. Whishaw";9789500695282;Panamericana;uner;;;
;Colección Latarjet. Anatomía Humana;Michel Latarjet y  Ruiz Liard ;9789500695916;Panamericana;uner;;;
;Innovación y Virtualidad en la Formación Universitaria en Ciencias de la Salud;Facultad de Medicina - Universidad Nacional del Nordeste, María Graciela Fernández, Patricia B. Demuth Mercado, Gerardo O. Larroza;9789500696609;Panamericana;uner;;;
;Neonatología;Tom Lissauer, Avroy A. Fanaroff;9786079356309;Panamericana;uner;;;
;Umbral Láctico;José López Chicharro, Davinia Vicente Campos, Jorge Cancino;9788491101444;Panamericana;uner;;;
;Urología y Nefrología;Luís Llanes González, Vicente Paraíso Cuevas;9788491106692;Panamericana;uner;;;
;Guía Farmacológica en Psiquiatría;Santiago López Galán;9788491108429;Panamericana;uner;;;
;Manual y Atlas Fotográfico de Anatomía del Aparato Locomotor;Manuel Llusá Pérez, Álex Merí Vived, Domingo Ruano Gil ;9788498355529;Panamericana;uner;;;
;Anatomía Quirúrgica del plexo braquial y nervios periféricos de la extremidad superior;Manuel Llusá Pérez, Santos Palazzi Coll, Antonio Valer Tito;9788498356090;Panamericana;uner;;;
;Ginecología y Obstetricia;josé Lombardía Prieto, Marisa Fernández Péerez;9788498356458;Panamericana;uner;;;
;Fisiología del Entrenamiento Aeróbico;José López Chicharro, Davinia Vicente Campos, Jorge Cancino;9788498357295;Panamericana;uner;;;
;Manual de Psiquiatría General;Antonio Lobo;9788498357448;Panamericana;uner;;;
;Biología Celular y Molecular;HARVEY LODISH;9789500694841;Panamericana;uner;;;
;Periodontología Clínica e Implantología Odontológica Tomo 1;Jan Lindhe, Niklaus P. Lang;9789500695268;Panamericana;uner;;;
;Periodontología Clínica e Implantología Odontológica Tomo 2;Jan Lindhe, Niklaus P. Lang;9789500695275;Panamericana;uner;;;
;Velazquez. Farmacología Básica y Clínica;Fernando Cuetos Vega;9786078546084;Panamericana;uner;;;
;El aprendizaje de la farmacología a través de ejercicios;Gil Alfonso Magos Guerrero;9786078546510;Panamericana;uner;;;
;Fisioterapia en Pediatría;María Lourdes Macias Merlo / Joaquín Fagoaga Mata;9788491102137;Panamericana;uner;;;
;Interacciones de los Psicofármacos;Santiago López Galán;9788491102656;Panamericana;uner;;;
;Precauciones Especiales de los Psicofármacos;Santiago López Galán;9788491106555;Panamericana;uner;;;
;Fisiología del Ejercicio;José López Chicharro / Almudena Fernández Vaquero;9788498354829;Panamericana;uner;;;
;Método Pold;Juan Vicente López Díaz;9788498355994;Panamericana;uner;;;
;Manual de Radiología Mamaria;Jose Antonio López Ruiz;9788498359657;Panamericana;uner;;;
;Diccionario de Psicología y Psiquiatría;Santiago López Galán;9788498359947;Panamericana;uner;;;
;Materiales Dentales;Ricardo Luis Macchi;9789500604789;Panamericana;uner;;;
;Introducción a la Estadística en Ciencias de la Salud;Ricardo Luis Macchi;9789500696371;Panamericana;uner;;;
;Crecimiento y Maduración Física;Mercedez López Blanco;9789806908437;Panamericana;uner;;;
;Inmunonutrición;Ascensión Marcos;9788491101215;Panamericana;uner;;;
;Microbiología Esencial;Ana Martín González,Victoria Béjar Luque,Juan Carlos Gutiérrez Fernández,Montserrat Llagostera Casas,Emilia Quesada Arroquia;9788491102427;Panamericana;uner;;;
;Manual de Optometría;Raúl Martín Herranz;9788491102496;Panamericana;uner;;;
;Abordar el Trastorno por Déficit de Atención e Hiperactividad en la Práctica Clínica;María Jesús Mardomingo Saez;9788491105558;Panamericana;uner;;;
;Rehabilitación Cardiovascular;Jose María Maroto Montero / Carmen de Pablo Zarzosa;9788498355031;Panamericana;uner;;;
;Podología;Alfonso Martínez Nova / Jose María Juárez Jiménez / Antonio Córdoba;9788498358797;Panamericana;uner;;;
;Competencias en las Prácticas Clínicas en Ciencias de la Salud;María José Terrón López;9788498359992;Panamericana;uner;;;
;Infecciones Hospitalarias;Gustavo Melagón Londoño;9789588443164;Panamericana;uner;;;
;Urgencias Odontológicas;Gustavo Melagón Londoño;9789588443409;Panamericana;uner;;;
;Auditoria en Salud;Gustavo Melagón Londoño;9789588443447;Panamericana;uner;;;
;Gerencia Hospitalaria;Gustavo Malagón Londoño;9789588443690;Panamericana;uner;;;
;Salud Pública. Conceptos, aplicaciones y desafíos;Gustavo Malagón Londoño;9789588443812;Panamericana;uner;;;
;Fisiopatología;Kathryn L. McCance;9786078546329;Panamericana;uner;;;
;La Ciencia y la Clínica de la Fibromialgia;Manuel Martínez-Lavín García;9786079356354;Panamericana;uner;;;
;Fisioterapia Invasiva del Síndrome de Dolor Miofascial;Orlando Mayoral Del Moral;9788491100942;Panamericana;uner;;;
;Centros de Atención Diurna para Personas Mayores;Teresa Martínez Rodríguez;9788498355291;Panamericana;uner;;;
;Casos Clínicos de Ginecología y Obstetricia;Roberto Matorras Weinig;9788498355536;Panamericana;uner;;;
;Fundamentos de Nutrición y Dietética;Alfredo Martínez Hernández;9788498356403;Panamericana;uner;;;
;Asistencia Inicial al Traumatismo Pediátrico;Roberto Méndez Gallart;9788498356960;Panamericana;uner;;;
;Nutrición saludable frente a la Obesidad;Alfredo Martínez Hernández;9788498358247;Panamericana;uner;;;
;Casos Clínicos de Reproducción Asistida e Infertilidad;José Remohí Giménez;9788498359121;Panamericana;uner;;;
;Instrumentación Quirúrgica en Cirugía Laparoscópica, Percutánea y Endoscópica;Esteban Martínez;9789500696739;Panamericana;uner;;;
;El Niño en Estado Crítico;Yomara Martínez Parada;9789588443263;Panamericana;uner;;;
;Anestesia Bucal 2ed;Adel Alfonso Martínez Martínez;9789588443799;Panamericana;uner;;;
;Células Madre;Luis T. Mercé (†);9788498356854;Panamericana;uner;;;
;Guía práctica para la elaboración de informes logopédicos;Nieves Mendizábal De La Cruz;9788498357387;Panamericana;uner;;;
;Módulo I. Organización sanitaria, calidad y gestión de muestras biológicas;Francisco Javier Mérida De La Torre;9788498358803;Panamericana;uner;;;
;Módulo II. Técnicas generales de laboratorio;Francisco Javier Mérida de la Torre, Elvira Eva Moreno Campoy;9788498358810;Panamericana;uner;;;
;Módulo III. Biología molecular y citogenética;Francisco Javier Mérida de la Torre, Elvira Eva Moreno Campoy;9788498358827;Panamericana;uner;;;
;Módulo IV. Fisiopatología general;Francisco Javier Mérida de la Torre, Elvira Eva Moreno Campoy;9788498358834;Panamericana;uner;;;
;Módulo V. Análisis bioquímico;Francisco Javier Mérida de la Torre, Elvira Eva Moreno Campoy;9788498358841;Panamericana;uner;;;
;Módulo VI. Técnicas de inmunodiagnóstico;Francisco Javier Mérida de la Torre, Elvira Eva Moreno Campoy;9788498358858;Panamericana;uner;;;
;Módulo VII. Microbiología clínica;Francisco Javier Mérida de la Torre, Elvira Eva Moreno Campoy;9788498358865;Panamericana;uner;;;
;Módulo VIII. Técnicas de análisis hematológico;Francisco Javier Mérida de la Torre,Elvira Eva Moreno Campoy;9788498358872;Panamericana;uner;;;
;Meneghello. Pediatría;Enrique Paris Mancilla / Ignacio Sánchez / Daniel Beltramino / Alfonso;9789500606318;Panamericana;uner;;;
;El Manual Merck;Robert S. Porter;9789500696340;Panamericana;uner;;;
;Manual de Citología de Sangre Periférica y Líquidos Biológico;Anna Merino;9788491102632;Panamericana;uner;;;
;Fisiología Médica;Cristóbal Mezquita Pla;9788491103592;Panamericana;uner;;;
;Farmacología en Nutrición;"Concepció Mestres Millares; Marius Durán Hortola";9788498356656;Panamericana;uner;;;
;Manual para Técnico Superior  de Laboratorio Clínico y Biomédico; Francisco Javier Merida de la Torre y Elvira Eva Moreno Campoy;9788498358926;Panamericana;uner;;;
;Enfermedad de Parkinson y trastornos relacionados;Federico E. Micheli;9789500604802;Panamericana;uner;;;
;Toxina Botulínica;Dirk Dressler;9789500604826;Panamericana;uner;;;
;Cuidar y acompañar a la persona con enfermedad de Parkinson;Cristina Pecci / Leticia López / Federico E. Micheli;9789500605052;Panamericana;uner;;;
;Convivir con el Síndrome de las piernas inquietas;Federico E. Micheli;9789500605595;Panamericana;uner;;;
;Movimientos Anormales;Federico E. Micheli;9789500605601;Panamericana;uner;;;
;Vivir con Distonía;Federico E. Micheli, María Clara Scorticati, María Graciela Cersósimo;9789500605618;Panamericana;uner;;;
;Neurología;Federico E. Micheli,Manuel M. Fernández Pardal;9789500696081;Panamericana;uner;;;
;Neurología para Psiquiatras;Federico E. Micheli;9789500696883;Panamericana;uner;;;
;Cirugía. Para el grado de medicina;José Ma. Miguelena Bobadilla;9788491100607;Panamericana;uner;;;
;La marcha humana;María Carratalá Tejada;9788491104063;Panamericana;uner;;;
;Imagen diagnóstica en Pediatría;Alejandro Montoya Filardi;9788491106302;Panamericana;uner;;;
;CARDIN. Manual didáctico para la lectura de electrocardiogramas;Francisco Javier Molano Casimiro;9788491107996;Panamericana;uner;;;
;Suicidio;Álvaro Moleón Ruiz;9788491109617;Panamericana;uner;;;
;Cuidar y acompañar a la persona con Demencia;José Carlos Millan Calenti;9788498355000;Panamericana;uner;;;
;Gerontologia y Geriatria;José Carlos Millan Calenti;9788498355314;Panamericana;uner;;;
;Principios de Educación Médica;Jesús Millán Núñez-Cortés;9788498358629;Panamericana;uner;;;
;Abordajes en cirugía ortopédica;Mark D. Miller;9788498359961;Panamericana;uner;;;
;Vivir con Tics;Federico E. Micheli, Emilio Fernández Álvarez, Ángeles Schteinschnaider;9789500605625;Panamericana;uner;;;
;Neurología en el anciano;Federico E. Micheli / Manuel M. Fernández Pardal;9789500606479;Panamericana;uner;;;
;Cáncer de próstata;Luis Montes De Oca;9789500606639;Panamericana;uner;;;
;Banco de Óvulos;Javier Nadal Pereña;9788491100539;Panamericana;uner;;;
;Dermatología en Atención Primaria;Alfons Moret Serralta;9788491101604;Panamericana;uner;;;
;Fisiología del deporte y el ejercicio;Ricardo Mora Rodríguez;9788491103547;Panamericana;uner;;;
;Ecocardiografía práctica;José Luis Moya Mur;9788491103875;Panamericana;uner;;;
;Enfermería en Reproducción Asistida.;Manuel Muñoz Cantero;9788491106074;Panamericana;uner;;;
;Resonancia Magnética Cardíaca;José Luis Moya Mur;9788491107521;Panamericana;uner;;;
;De Guardia en Neonatología;Manuel Moro Serrano, Máximo Vento Torres;9788498353457;Panamericana;uner;;;
;Guía Rápida de Actuación en Urgencias;Manuel S. Moya Mir;9788498356007;Panamericana;uner;;;
;Normas de Actuación en Urgencias;Manuel S. Moya Mir;9788498356113;Panamericana;uner;;;
;Trastornos de la Conducta Alimentaria y Obesidad;Gonzalo Morandé Lavin;9788498357424;Panamericana;uner;;;
;Manual de Palpación Ósea y Muscular;Joseph E. Muscolino;9788498358186;Panamericana;uner;;;
;Urgencias en el Paciente Hospitalizado;Manuel S. Moya Mir;9788498359398;Panamericana;uner;;;
;Aprendizaje Centrado en el Paciente;Silvia Lizett Olivares Olivares;9786078546022;Panamericana;uner;;;
;Urgencias domiciliarias. Guía rápida de actuación;Juan Navarro Campoamor;9788491100652;Panamericana;uner;;;
;Urgencias;Juan Navarro Campoamor;9788491102243;Panamericana;uner;;;
;Medicina Legal y Toxicología;Ángel Nieto Sánchez;9788491106654;Panamericana;uner;;;
;Atlas de Anatomía Humana;Mark Nielsen;9788498355901;Panamericana;uner;;;
;Reconstrucción Maxilomandibular Compleja;Luis Naval Gías, Raúl González-García;9788498356076;Panamericana;uner;;;
;Manual de Consulta en Valoración de la Capacidad;Mercedes Navío Acosta, Tirso Ventura Faci;9788498358544;Panamericana;uner;;;
;Odontología Restauradora;Ewerton Nocchi Conceição;9789500605779;Panamericana;uner;;;
;Obstetricia;Juan Carlos Nassif;9789500605977;Panamericana;uner;;;
;Microbiología Estomatológica;Negroni;9789500695589;Panamericana;uner;;;
;Guías prácticas para los Laboratorios de Bacteriología clínica;Margaret Ordóñez Smith de Danies;9789588443560;Panamericana;uner;;;
;Dificultades en la crianza;Marco Antonio Ortega Barreto;9789588443676;Panamericana;uner;;;
;Guías de Práctica Clínica Cardiovascular;María Carolina Ortega Vargas,Monserrat L. Puntunet Bates,María Guadalupe Suárez Vázquez,Claudia Leija Hernández,Graciela Montesinos Jiménez,Gloria Cruz Ayala,Martha María Quintero Barrios,Norma Elia González Flores;9786079356439;Panamericana;uner;;;
;Manual de Evaluación de la Calidad del Servicio de Enfermería;Ortega Vargas, Leija, Puntunet;9786079356194;Panamericana;uner;;;
;Nutriguía;Rosa María Ortega Anta;9788498359572;Panamericana;uner;;;
;Oncología Digestiva;Mauro Javier Oruezábal Moreno;9788498354836;Panamericana;uner;;;
;Banco de Óvulos;Pablo Padilla Iserte,Ana Santaballa Beltrán,Santiago Domingo del Pozo;9788491102779;Panamericana;uner;;;
;Espondilitis Anquilosante y Artritis Psoriásica;Natalia Palmou Fontana;9788491105145;Panamericana;uner;;;
;Ecografía en Obstetricia;Irene Pelayo Delgado;9788491108641;Panamericana;uner;;;
;Ecografía en Ginecología;Irene Pelayo Delgado;9788491108665;Panamericana;uner;;;
;Crohn y colitis ulcerosa;Jose María Pajares;9788498355543;Panamericana;uner;;;
;Obstetricia y Ginecología;Antonio Pellicer Martínez,Juan José Hidalgo Mora,Alfredo Perales Marín,César Díaz García;9788498357578;Panamericana;uner;;;
;Obstetricia y Ginecología;Antonio Pellicer Martínez;9788498357615;Panamericana;uner;;;
;Gases Sanguíneos, Fisiología de la respiración e Insuficiencia respiratoria aguda;José F. Patiño Restrepo;9789588443577;Panamericana;uner;;;
;Cirugía de Urgencia;Santiago G. Perera,Hugo A. García;9789500604840;Panamericana;uner;;;
;Atención Integral de la Infertilidad;Efraín Pérez Peña;9786078546268;Panamericana;uner;;;
;Medicina Transfusional;Antonio Pérez Ferrer;9788491102748;Panamericana;uner;;;
;Pediatría en Atención Primaria de la Salud;Isabel Pérez Pérez y otros;9788498358582;Panamericana;uner;;;
;Vacuna de Rotavirus;Irene Pérez Schael;9789588443355;Panamericana;uner;;;
;Evaluación Neuropediátrica Funcional;Mónica Yamile Pinzón Bernal,Luisa Matilde Salamanca Duque;9788491108320;Panamericana;uner;;;
;Terapia Ocupacional en la Infancia;Begoña Polonio López / Mª Cruz Castellanos Ortega / Inés Viana Moldes;9788498354751;Panamericana;uner;;;
;Conceptos Fundamentales de Terapia Ocupacional;Begoña Polonio López / Pilar Durante Molina / Blanca Noya Arnaiz;9788498354782;Panamericana;uner;;;
;Terapia Ocupacional aplicada al Daño Cerebral Adquirido;Begoña Polonio López / Dulce Mª Romero Ayuso;9788498356182;Panamericana;uner;;;
;Atlas de Puntos Clave Musculares en la Práctica Clínica;Eulogio Pleguezuelos Cobo;9788498356632;Panamericana;uner;;;
;Genética un enfoque conceptual;BENJAMIN A. PIERCE;9788498357332;Panamericana;uner;;;
;Terapia Ocupacional en Disfunciones Físicas;Begoña Polonio López;9788498359350;Panamericana;uner;;;
;Ecocardiografía;Daniel José Piñeiro,Miguel H. Bustamante Labarta,Eduardo Guevara,Ricardo A. Migliore,Jorge M. Roisinblit;9789500604864;Panamericana;uner;;;
;Plata Rueda. El Pediatra Eficiente;Francisco Javier Leal Quevedo;9789588443416;Panamericana;uner;;;
;Plata Rueda. Preguntas de madres y padres;Francisco Javier Leal Quevedo;9789588443607;Panamericana;uner;;;
;Histología Básica;Santa Ponce Bravo;9786079356767;Panamericana;uner;;;
;Práctica de la Otorrinolaringología y Cirugía de Cabeza y Cuello;Héctor Manuel Prado Calleros, José R. Arrieta Gómez, Alejandro Prado Abarca;9786079356835;Panamericana;uner;;;
;Mamografía con Contraste;Mª del Carmen Prieto Falcón, Mª Carmen Jurado Gómez, Cristina Gómez de las Heras, Fausto Rubio Rubio;9788491107651;Panamericana;uner;;;
;Microbiología y Parasitología Médicas;Guillem Prats;9788498356885;Panamericana;uner;;;
;Neuroanatomía;Luis Puelles López y otros;9788498358964;Panamericana;uner;;;
;Genética Médica;Dorian J. Pritchard,Bruce R. Korf;9788498359633;Panamericana;uner;;;
;Neurociencia;Dale Purves;9788498359831;Panamericana;uner;;;
;Anatomía Clínica;Eduardo Pró ;9789500606431;Panamericana;uner;;;
;EL NIÑO SANO;Álvaro Posada Díaz, Juan Fernando Gómez Ramírez, Humberto Ramírez Gómez;9789588443645;Panamericana;uner;;;
;Red Book: Enfermedades Infecciosas en Pediatría;AAP American Academy of Pediatrics;9786078546190;Panamericana;uner;;;
;Pie y Tobillo;Carlos Francisco Quesada;9788491108566;Panamericana;uner;;;
;Rehabilitación del Suelo Pélvico Femenino;Inés Ramírez García, Laia Blanco Ratto, Stephanie Kauffmann;9788498354638;Panamericana;uner;;;
;Inmunopatología Molecular;Gabriel A. Rabinovich;9789500605663;Panamericana;uner;;;
;Neurociencia Cognitiva;Diego Redolar Ripoll;9788498357400;Panamericana;uner;;;
;Infertilidad y Reproducción Asistida;José Remohí Giménez;9788491100171;Panamericana;uner;;;
;Psicoterapia en el Trastorno Bipolar;María Reinares Gagneten, Anabel Martínez-Aran, Eduardo Vieta Pascual;9788491109020;Panamericana;uner;;;
;Lactancia Humana;Horacio Reyes Vázquez, Aurora Martínez González;9786079356774;Panamericana;uner;;;
;Manual práctico de Esterilidad y Reproducción Humana;José Remohí Giménez, José Bellver Pradas, Marcos Ferrando Serrano, Antonio Requena Miranda, Antonio Pellicer Martínez;9788491101529;Panamericana;uner;;;
;Dolor Neuropático;Antoni Rey Pérez;9788498356243;Panamericana;uner;;;
;La medicina en la historia;Martha Eugenia Rodríguez Pérez, Ruy Echavarría Rodríguez;9786078546398;Panamericana;uner;;;
;El Banco de Sangre y la Medicina Transfusional;Héctor Rodríguez Moyado;9786079356125;Panamericana;uner;;;
;Atlas de Hematología Clínica;Bernadette F. Rodak y Jacqueline H. Carr;9786079736897;Panamericana;uner;;;
;Manual de Urgencias;Miguel Rivas Jiménez;9788491106722;Panamericana;uner;;;
;Convivir con la Psoriasis;Miquel Ribera Pibernat;9788498356175;Panamericana;uner;;;
;Electroterapia en Fisioterapia;José María Rodríguez Martín;9788498357592;Panamericana;uner;;;
;Nutrición y riñón;Miguel Carlos Riella, Cristina Martins;9789500606851;Panamericana;uner;;;
;Nutrición Clínica y Dietoterapia;Liliana P. Rodota y María Eugenia Castro;9789500695787;Panamericana;uner;;;
;Inmunología;Oscar Rojas-Espinosa;9786078546046;Panamericana;uner;;;
;Microbiología y parasitología humana;Raúl Romero Cabello;9786078546145;Panamericana;uner;;;
;Vacuna y Vacunación;Raúl Romero Cabello;9786079356200;Panamericana;uner;;;
;Roitt. Inmunología Fundamentos;Peter Delves,Seamus Martin,Dennis Burton,Ivan Roitt;9786079356279;Panamericana;uner;;;
;Embriología funcional;Johannes Rohen;9788491100614;Panamericana;uner;;;
;El hombro y el brazo;Antonio Pablo Rosales Varo, Sabina Cañada Oya;9788491105404;Panamericana;uner;;;
;Manual de casos con pacientes estandarizados para el ECOE;María Cristina Rodríguez Díez, Azucena Díez Suárez, Nerea Martín Calvo;9788491109433;Panamericana;uner;;;
;Residencias y Otros Alojamientos para Personas Mayores;Pilar Rodríguez Rodríguez;9788498355284;Panamericana;uner;;;
;Prevención de lesiones en el deporte;Daniel Romero Rodríguez / Julio Tous Fajardo;9788498355567;Panamericana;uner;;;
;La Actividad Física, el Ejercicio y el Deporte en los Niños y Adolescentes;Pablo Rosselli Cock;9789588443737;Panamericana;uner;;;
;Fundamentos de Hematología;Guillermo J. Ruiz Argüelles, Guillermo J. Ruiz Delgado;9786078546435;Panamericana;uner;;;
;Fundamentos de Interpretación Clínica de los Exámenes de Laboratorio;Guillermo Ruiz Reyes y Alejandro Ruiz Argüelles;9786079356996;Panamericana;uner;;;
;Morphological Mouse Phenotyping:;Jesús Ruberte París,Ana Carretero Romay, Marc Navarro Beltrán;9788491101543;Panamericana;uner;;;
;Fundamentos de Farmacología Básica y Clinica;Mariano Ruiz Gayo, Marisol Fernández Alfonso;9788498355970;Panamericana;uner;;;
;Fundamentos de Psiquiatría;Gabriel Rubio Valladolid, Miguel Ángel Jiménez Arriero, Tomás Palomo Alvarez, Roberto Rodríguez Jiménez;9788498358605;Panamericana;uner;;;
;Comunicación Clínica;Roger Ruiz Moral;9788498358988;Panamericana;uner;;;
;Manual de Obesidad Mórbida;Miguel Angel Rubio Herrera, María Dolores Ballesteros Pomar, Andrés Sánchez Pernaute, Antonio José Torres García;9788498359527;Panamericana;uner;;;
;Atlas de Odontología Restauradora y Periodoncia;Guillermo H. Rossi;9789500604871;Panamericana;uner;;;
;Ortopedia Infantil;Pablo Rosselli Cock, José Luis Duplat Lapides;9789588443423;Panamericana;uner;;;
;Epidemiología Clínica;Álvaro Ruiz Morales, Carlos Gómez Restrepo;9789588443584;Panamericana;uner;;;
